,YEAR,TEAM,SEED,ROUND,WAB,BADJ EM,BARTHAG,TALENT,BADJ O,BADJ D,ELITE SOS,WIN%,PPPO,K OFF,AVG HGT
888,2010,California,8,32,1.7,22.8,0.919,54.719,119.5,96.7,28.292,69.69697,1.139,114.155,76.598
889,2010,Clemson,7,64,1.5,20.1,0.912,61.661,109.5,89.4,30.403,67.74194,1.047,104.512,76.722
890,2010,Cornell,12,16,1.9,13.1,0.803,1.23,114.0,100.9,16.574,86.2069,1.139,113.894,77.273
891,2010,Duke,1,1,8.4,31.1,0.97,88.055,119.1,88.0,31.735,85.29412,1.155,114.554,78.99
892,2010,East Tennessee St.,16,64,-8.1,1.1,0.532,16.46,98.1,97.0,13.94,57.57576,0.999,100.26,76.269
893,2010,Florida,10,64,0.0,15.3,0.845,89.841,111.7,96.4,29.304,63.63636,1.074,107.29,77.298
894,2010,Florida St.,9,64,2.8,17.9,0.898,83.764,103.8,85.9,31.177,70.96774,1.008,100.334,79.391
895,2010,Georgetown,3,64,4.3,22.2,0.922,87.834,115.1,92.9,35.728,69.69697,1.102,110.137,77.612
896,2010,Georgia Tech,10,32,1.3,18.4,0.893,83.706,109.0,90.6,33.163,63.63636,1.024,102.079,78.311
897,2010,Gonzaga,8,32,2.5,17.3,0.875,51.509,111.2,93.9,22.1,80.64516,1.103,110.661,78.186
898,2010,Houston,13,64,-6.4,9.5,0.736,23.414,111.2,101.7,20.266,54.54545,1.093,109.115,76.061
899,2010,Kansas,1,32,11.7,31.4,0.97,85.29,120.0,88.6,33.083,94.11765,1.168,115.923,77.198
900,2010,Kansas St.,2,8,6.8,25.4,0.946,43.295,115.5,90.1,35.3,78.125,1.1,109.484,76.713
901,2010,Kentucky,1,8,8.6,24.9,0.945,90.246,114.0,89.1,24.373,94.11765,1.12,111.703,78.675
902,2010,Lehigh,16,64,-6.8,-2.2,0.44,10.619,103.1,105.3,7.914,68.75,1.066,107.245,76.36
903,2010,Louisville,9,64,-0.1,17.3,0.868,78.786,114.5,97.2,30.501,62.5,1.111,110.269,76.988
904,2010,Marquette,6,64,1.8,19.9,0.901,17.888,113.9,94.0,31.568,66.66667,1.117,111.318,74.65
905,2010,Maryland,4,32,3.3,21.5,0.914,75.457,115.8,94.3,30.926,73.33333,1.115,111.617,77.918
906,2010,Michigan St.,5,4,3.5,19.5,0.901,87.758,111.6,92.1,28.984,75.0,1.088,108.383,76.501
907,2010,Minnesota,11,64,-0.3,19.8,0.902,60.317,112.8,93.0,30.379,61.76471,1.094,108.613,77.323
908,2010,Missouri,10,32,1.6,20.3,0.912,48.074,110.5,90.2,29.614,68.75,1.079,107.124,77.331
909,2010,Montana,14,64,-4.6,4.0,0.611,21.883,103.8,99.8,11.471,68.96552,1.093,108.574,77.495
910,2010,Morgan St.,15,64,-3.9,0.4,0.511,0.2,104.1,103.7,11.49,75.0,1.081,107.806,76.468
911,2010,Murray St.,13,32,0.0,11.6,0.791,12.64,106.2,94.6,9.836,87.5,1.124,112.056,75.781
912,2010,New Mexico,3,32,4.9,17.9,0.876,49.461,114.4,96.5,21.234,87.87879,1.122,111.766,77.047
913,2010,New Mexico St.,12,64,-2.3,3.7,0.598,19.361,109.0,105.3,21.528,65.625,1.086,108.915,76.503
914,2010,North Texas,15,64,-3.9,-1.5,0.458,20.119,101.6,103.1,10.93,73.33333,1.05,104.924,76.493
915,2010,Northern Iowa,9,16,3.7,17.5,0.886,12.129,107.0,89.5,18.366,87.5,1.066,106.921,76.605
916,2010,Notre Dame,6,64,0.5,19.0,0.88,57.766,119.6,100.6,27.053,67.64706,1.169,116.815,76.827
917,2010,Oakland,14,64,-1.1,3.1,0.585,15.114,106.0,102.9,18.062,75.0,1.075,106.79,76.493
918,2010,Ohio,14,32,-7.8,5.5,0.652,24.434,103.7,98.2,13.908,58.82353,1.046,104.266,76.578
919,2010,Ohio St.,2,16,5.7,24.7,0.94,77.427,116.2,91.5,30.606,79.41176,1.136,113.734,77.796
920,2010,Oklahoma St.,7,64,1.8,18.9,0.893,59.468,112.3,93.4,30.206,68.75,1.073,107.342,75.231
921,2010,Old Dominion,11,32,0.6,17.1,0.882,4.171,106.6,89.5,20.316,76.47059,1.065,105.817,77.248
922,2010,Pittsburgh,3,32,3.6,17.7,0.883,68.381,110.0,92.3,29.605,75.0,1.073,106.642,76.381
923,2010,Purdue,4,16,6.6,22.5,0.933,73.138,109.8,87.3,29.198,84.375,1.069,106.707,77.013
924,2010,Richmond,7,64,2.6,14.6,0.845,22.243,106.5,91.9,24.758,76.47059,1.042,103.465,77.704
925,2010,Robert Morris,15,64,-6.5,-2.6,0.426,7.912,98.9,101.5,10.542,67.64706,1.013,100.862,75.785
926,2010,Saint Mary's,10,16,1.9,17.9,0.875,22.783,115.2,97.3,17.876,83.33333,1.167,116.162,77.672
927,2010,Sam Houston St.,14,64,-2.5,7.5,0.692,2.044,110.2,102.7,12.73,75.0,1.125,111.74,74.737
928,2010,San Diego St.,11,64,1.3,15.3,0.849,48.75,109.9,94.6,24.05,74.19355,1.08,107.887,77.161
929,2010,Siena,13,64,0.9,12.5,0.804,13.214,108.2,95.7,16.852,81.81818,1.074,106.943,76.591
930,2010,Syracuse,1,16,7.5,26.9,0.953,56.087,116.7,89.8,28.835,87.5,1.14,114.239,78.177
931,2010,Temple,5,64,5.3,19.5,0.912,31.121,106.2,86.7,23.817,85.29412,1.039,103.886,77.593
932,2010,Tennessee,6,8,3.9,17.2,0.883,51.85,106.7,89.5,29.253,75.75758,1.042,103.24,78.145
933,2010,Texas,8,64,3.9,21.3,0.917,85.262,113.2,91.9,31.848,72.72727,1.095,108.636,76.416
934,2010,Texas A&M,5,32,4.4,19.4,0.901,77.137,111.1,91.7,35.891,70.96774,1.066,107.13,76.731
935,2010,UC Santa Barbara,15,64,-4.1,2.7,0.579,8.349,99.3,96.6,13.504,67.85714,0.996,99.8584,76.86
936,2010,UNLV,8,64,1.0,17.3,0.879,51.719,109.2,91.9,22.024,75.0,1.071,107.214,77.031
937,2010,Utah St.,12,64,-0.4,20.2,0.902,9.11,115.2,95.0,15.1,78.78788,1.172,117.043,76.449
938,2010,UTEP,12,64,2.1,17.5,0.886,23.484,107.0,89.5,19.818,81.25,1.071,106.576,77.727
939,2010,Vanderbilt,4,64,3.2,18.1,0.881,72.84,113.3,95.2,29.018,74.19355,1.1,109.144,78.15
940,2010,Vermont,16,64,-5.1,2.0,0.557,26.761,101.3,99.3,8.712,73.52941,1.041,104.818,76.035
941,2010,Villanova,2,32,5.5,22.9,0.923,89.439,118.0,95.1,33.157,77.41935,1.138,113.54,76.819
942,2010,Wake Forest,9,32,1.0,15.1,0.853,78.599,106.3,91.2,30.998,65.51724,1.014,100.586,77.913
943,2010,Washington,11,16,1.2,18.0,0.884,80.577,111.3,93.3,24.044,72.72727,1.089,108.203,75.719
944,2010,West Virginia,2,4,8.0,24.3,0.936,69.372,116.7,92.4,34.312,81.81818,1.124,111.763,78.334
945,2010,Winthrop,16,68,-8.7,-5.5,0.335,12.3,89.5,95.0,11.305,56.66667,0.93,92.626,76.909
946,2010,Wisconsin,4,32,3.9,25.8,0.949,73.327,114.9,89.1,31.074,74.19355,1.116,111.356,76.023
947,2010,Wofford,13,64,-1.9,9.0,0.74,9.27,103.7,94.7,14.561,75.75758,1.051,104.328,75.379
948,2010,Xavier,6,16,2.8,19.6,0.897,54.813,114.3,94.7,27.451,75.0,1.111,110.624,76.982
949,2009,Akron,13,64,-5.4,7.1,0.698,1.37,101.1,94.0,14.565,64.70588,1.01,100.99,76.326
950,2009,Alabama St.,16,68,-5.1,-3.0,0.416,0.201,99.6,102.6,10.21,68.96552,1.039,105.013,77.353
951,2009,American,14,64,-2.3,3.6,0.601,8.688,103.0,99.4,11.588,77.41935,1.041,104.872,74.853
952,2009,Arizona,12,16,0.8,16.5,0.853,80.614,116.3,99.8,33.867,59.375,1.114,111.384,77.277
953,2009,Arizona St.,6,32,4.8,24.3,0.935,46.257,117.2,92.9,32.67,72.72727,1.13,113.584,76.895
954,2009,Binghamton,15,64,-4.5,-1.1,0.469,1.026,100.8,101.9,8.089,73.33333,1.026,103.334,75.646
955,2009,Boston College,7,64,0.5,13.0,0.805,56.026,112.3,99.3,26.908,66.66667,1.096,110.121,77.39
956,2009,Butler,9,64,2.4,15.3,0.852,30.264,108.6,93.3,18.098,83.33333,1.067,106.663,76.231
957,2009,BYU,8,64,2.3,21.3,0.916,31.099,113.8,92.5,22.349,77.41935,1.117,111.601,77.25
958,2009,Cal St. Northridge,15,64,-6.7,4.7,0.634,6.747,100.8,96.1,16.261,55.17241,1.023,101.819,76.332
959,2009,California,7,64,3.2,18.6,0.882,60.144,115.7,97.1,32.972,68.75,1.115,112.094,77.005
960,2009,Chattanooga,16,64,-9.4,-3.5,0.405,7.512,102.5,106.0,16.373,50.0,1.041,105.072,76.541
961,2009,Clemson,7,64,2.7,20.9,0.908,56.969,115.8,94.9,26.706,74.19355,1.117,111.849,76.667
962,2009,Cleveland St.,13,32,-1.4,10.5,0.777,14.271,102.1,91.6,20.688,68.75,1.006,100.705,76.246
963,2009,Connecticut,1,4,8.7,27.6,0.96,82.019,114.7,87.1,32.844,87.09677,1.11,111.344,78.134
964,2009,Cornell,14,64,-4.8,5.5,0.648,0.507,106.3,100.8,11.397,67.85714,1.087,109.048,77.251
965,2009,Dayton,11,32,1.1,9.6,0.759,49.618,101.2,91.6,18.192,78.78788,1.018,102.337,77.129
966,2009,Duke,2,16,7.8,26.2,0.949,93.797,116.7,90.5,31.839,82.35294,1.118,111.86,77.839
967,2009,East Tennessee St.,16,64,-5.9,4.0,0.611,3.021,103.9,99.9,8.955,68.75,1.067,107.79,76.678
968,2009,Florida St.,5,64,5.0,14.4,0.847,81.218,104.0,89.6,32.5,73.52941,1.002,100.327,78.686
969,2009,Gonzaga,4,16,4.4,25.7,0.949,79.37,114.6,88.9,24.529,83.33333,1.139,114.842,78.527
970,2009,Illinois,5,64,3.8,19.0,0.906,52.338,106.3,87.3,30.507,72.72727,1.021,101.817,77.647
971,2009,Kansas,3,16,5.4,23.8,0.936,78.001,114.4,90.6,30.532,78.125,1.106,110.702,77.107
972,2009,Louisville,1,8,8.0,25.3,0.953,81.722,109.9,84.6,31.05,84.84848,1.064,105.801,77.328
973,2009,LSU,8,32,2.4,15.4,0.849,44.729,110.6,95.2,21.393,78.78788,1.091,108.799,77.882
974,2009,Marquette,6,32,3.4,21.6,0.914,52.618,116.4,94.8,29.86,72.72727,1.125,113.189,75.626
975,2009,Maryland,10,32,0.1,13.3,0.821,71.963,107.4,94.1,31.613,60.60606,1.026,103.206,77.432
976,2009,Memphis,2,16,6.9,27.6,0.966,77.707,109.4,81.8,22.225,91.17647,1.086,108.992,78.804
977,2009,Michigan,10,32,0.9,14.7,0.838,59.63,110.5,95.8,34.356,59.375,1.048,105.636,75.941
978,2009,Michigan St.,2,2,7.4,22.2,0.927,86.671,112.0,89.8,32.393,81.25,1.079,108.114,77.01
979,2009,Minnesota,10,64,1.8,15.2,0.855,46.808,106.3,91.1,29.811,67.74194,1.03,103.143,77.167
980,2009,Mississippi St.,13,64,-1.7,12.0,0.797,54.918,107.2,95.2,22.65,64.70588,1.041,104.167,77.317
981,2009,Missouri,3,8,6.1,24.3,0.94,42.029,114.5,90.2,27.671,82.35294,1.116,111.229,78.07
982,2009,Morehead St.,16,64,-9.3,-2.3,0.435,2.346,99.9,102.2,13.25,53.125,1.03,103.511,75.876
983,2009,Morgan St.,15,64,-5.8,0.2,0.506,0.2,98.2,98.0,12.038,66.66667,1.011,101.262,75.35
984,2009,North Carolina,1,1,7.7,28.7,0.957,92.496,121.8,93.1,28.827,87.09677,1.177,117.352,77.126
985,2009,North Dakota St.,14,64,-0.8,10.6,0.759,0.2,111.7,101.1,12.589,80.0,1.145,114.666,76.848
986,2009,Northern Iowa,12,64,-1.7,8.8,0.726,10.427,108.6,99.8,18.798,68.75,1.075,108.346,76.279
987,2009,Ohio St.,8,64,3.2,16.6,0.864,73.284,111.7,95.1,32.583,68.75,1.067,107.872,78.312
988,2009,Oklahoma,2,8,7.4,23.6,0.929,73.817,117.6,94.0,29.932,84.375,1.139,113.677,77.661
989,2009,Oklahoma St.,8,32,2.7,18.6,0.884,70.135,114.9,96.3,33.197,66.66667,1.111,111.321,75.552
990,2009,Pittsburgh,1,8,8.6,29.4,0.961,58.631,121.0,91.6,32.564,87.09677,1.159,116.603,76.396
991,2009,Portland St.,13,64,-3.9,4.1,0.611,6.778,106.9,102.8,13.308,68.96552,1.083,109.386,75.463
992,2009,Purdue,5,16,3.9,21.8,0.929,71.088,108.9,87.1,29.523,73.52941,1.045,105.14,76.758
993,2009,Radford,16,64,-6.6,-1.6,0.454,0.657,99.6,101.2,11.592,62.06897,1.025,102.444,76.896
994,2009,Robert Morris,15,64,-5.1,1.7,0.549,0.2,101.3,99.6,11.063,70.58824,1.047,104.604,75.827
995,2009,Siena,9,32,0.1,11.4,0.781,12.159,108.9,97.5,16.254,78.78788,1.074,107.494,76.619
996,2009,Stephen F. Austin,14,64,-2.5,5.9,0.675,0.216,95.8,89.9,11.765,74.07407,0.979,97.6695,75.144
997,2009,Syracuse,3,16,5.9,22.2,0.921,72.695,115.7,93.5,35.819,73.52941,1.096,109.274,77.201
998,2009,Temple,11,64,-0.5,13.5,0.824,26.439,107.5,94.0,24.383,66.66667,1.053,105.848,78.488
999,2009,Tennessee,9,64,1.2,17.8,0.876,51.315,114.1,96.3,31.113,63.63636,1.093,109.2,77.957
1000,2009,Texas,7,32,2.6,19.0,0.899,72.157,109.8,90.8,32.491,66.66667,1.062,106.538,76.217
1001,2009,Texas A&M,9,32,1.9,14.4,0.833,64.074,110.6,96.2,27.139,70.96774,1.078,107.478,77.017
1002,2009,UCLA,6,32,4.5,26.6,0.947,79.037,119.9,93.3,29.438,75.75758,1.154,115.929,77.37
1003,2009,USC,10,32,2.5,17.8,0.888,70.272,107.9,90.1,35.137,63.63636,1.042,104.566,78.648
1004,2009,Utah,5,64,2.7,17.9,0.885,29.961,110.0,92.1,25.174,75.0,1.08,107.716,78.24
1005,2009,Utah St.,11,64,2.4,14.5,0.825,10.03,115.1,100.6,13.773,87.87879,1.171,117.558,76.841
1006,2009,VCU,11,64,-2.3,12.6,0.807,31.467,107.9,95.3,14.657,72.72727,1.077,108.317,76.143
1007,2009,Villanova,3,4,6.0,21.4,0.919,64.785,112.4,91.0,31.499,78.78788,1.098,110.17,77.216
1008,2009,Wake Forest,4,64,5.1,20.2,0.911,81.319,110.3,90.1,28.789,80.0,1.078,107.856,77.99
1009,2009,Washington,4,32,5.0,21.4,0.921,81.01,111.5,90.1,31.603,75.0,1.078,108.142,75.466
1010,2009,West Virginia,6,64,3.9,24.8,0.944,71.035,113.7,88.9,35.237,67.64706,1.093,109.806,78.466
1011,2009,Western Kentucky,12,32,-2.1,5.9,0.656,8.322,108.1,102.2,13.931,74.19355,1.088,109.167,76.444
1012,2009,Wisconsin,12,32,0.3,17.9,0.88,78.997,112.7,94.8,31.289,61.29032,1.077,108.415,77.051
1013,2009,Xavier,4,16,2.8,18.9,0.898,31.11,109.5,90.6,23.091,78.125,1.071,107.589,78.127
1014,2008,American,15,64,-5.8,0.5,0.514,10.824,105.0,104.5,11.469,65.625,1.058,106.919,75.098
1015,2008,Arizona,10,64,1.5,20.4,0.904,85.102,115.1,94.7,39.295,56.25,1.088,109.188,77.029
1016,2008,Arkansas,9,32,0.5,16.0,0.863,59.525,108.2,92.2,25.901,66.66667,1.054,106.105,77.418
1017,2008,Austin Peay,15,64,-5.3,-1.0,0.472,9.068,102.5,103.5,9.97,70.58824,1.082,108.306,75.766
1018,2008,Baylor,11,64,1.5,16.4,0.855,52.034,114.6,98.2,29.784,66.66667,1.104,110.184,76.527
1019,2008,Belmont,15,64,-3.5,0.5,0.514,12.009,105.5,105.0,9.728,75.0,1.085,109.9,76.408
1020,2008,Boise St.,14,64,-2.4,3.6,0.598,1.289,106.2,102.6,11.798,75.0,1.089,109.984,76.999
1021,2008,Butler,7,32,4.7,18.9,0.889,11.348,114.2,95.3,16.476,90.625,1.125,112.905,75.775
1022,2008,BYU,8,64,2.5,15.6,0.864,34.988,104.9,89.3,21.025,79.41176,1.051,105.24,77.758
1023,2008,Cal St. Fullerton,14,64,-3.2,7.0,0.682,11.126,109.2,102.2,10.504,74.19355,1.124,113.516,74.088
1024,2008,Clemson,5,64,4.4,23.1,0.932,48.799,113.6,90.5,32.707,71.875,1.093,109.876,77.279
1025,2008,Connecticut,4,64,4.3,20.0,0.901,85.537,114.4,94.4,29.747,75.0,1.104,110.108,78.462
1026,2008,Coppin St.,16,68,-13.0,-15.4,0.14,4.12,90.2,105.6,16.141,41.17647,0.907,90.6896,76.401
1027,2008,Cornell,14,64,-1.2,3.8,0.602,1.326,107.5,103.7,10.553,80.76923,1.104,111.0,76.504
1028,2008,Davidson,10,8,1.5,18.8,0.895,18.502,110.8,92.0,17.709,80.64516,1.123,113.318,77.371
1029,2008,Drake,5,64,5.2,21.7,0.912,2.519,118.0,96.3,21.783,86.66667,1.141,115.172,75.719
1030,2008,Duke,2,32,8.9,28.4,0.961,95.074,117.2,88.8,34.065,84.375,1.127,112.963,77.243
1031,2008,George Mason,12,64,-3.6,10.4,0.76,13.842,109.2,98.8,13.265,69.69697,1.091,109.991,76.226
1032,2008,Georgetown,2,32,7.7,25.2,0.948,71.165,113.1,87.9,30.985,84.375,1.101,111.212,77.98
1033,2008,Georgia,14,64,-3.9,8.2,0.723,57.893,102.6,94.4,28.873,50.0,1.003,100.968,77.164
1034,2008,Gonzaga,7,64,2.1,19.5,0.9,73.8,112.1,92.6,21.566,78.125,1.103,110.743,78.557
1035,2008,Indiana,8,64,4.8,20.5,0.908,52.71,113.6,93.1,27.986,78.125,1.104,110.581,77.392
1036,2008,Kansas,1,1,9.9,35.4,0.982,89.633,121.0,85.6,30.29,90.90909,1.173,117.53,77.1
1037,2008,Kansas St.,11,32,1.0,20.6,0.91,40.016,112.8,92.2,31.318,63.33333,1.081,108.293,77.238
1038,2008,Kent St.,9,64,2.3,12.6,0.809,13.77,106.8,94.2,17.688,82.35294,1.059,106.008,75.948
1039,2008,Kentucky,11,64,-1.1,11.2,0.784,77.136,105.7,94.5,27.594,60.0,1.027,102.867,78.254
1040,2008,Louisville,3,8,4.7,22.9,0.936,83.94,110.3,87.4,30.593,75.0,1.067,106.523,77.488
1041,2008,Marquette,6,32,3.8,23.1,0.933,55.941,113.0,89.9,31.819,71.875,1.091,109.304,75.845
1042,2008,Memphis,1,2,8.9,29.5,0.97,82.995,113.3,83.8,20.888,97.05882,1.121,112.778,77.749
1043,2008,Miami FL,7,32,1.6,15.3,0.847,42.138,110.7,95.4,28.829,67.74194,1.07,107.232,77.031
1044,2008,Michigan St.,5,16,5.1,21.5,0.917,87.079,114.0,92.5,31.132,75.75758,1.104,110.648,77.042
1045,2008,Mississippi St.,8,32,0.6,15.8,0.864,69.445,106.3,90.5,23.951,68.75,1.046,104.708,77.328
1046,2008,Mississippi Valley St.,16,64,-10.0,-15.3,0.141,0.2,90.0,105.3,12.999,50.0,0.927,93.0497,75.534
1047,2008,Mount St. Mary's,16,64,-9.5,-1.8,0.448,7.293,97.3,99.1,9.636,56.25,1.006,100.76,75.78
1048,2008,North Carolina,1,4,11.9,28.4,0.957,90.906,120.2,91.8,31.561,94.11765,1.149,115.213,77.311
1049,2008,Notre Dame,5,32,4.4,20.3,0.902,80.171,115.6,95.3,28.578,77.41935,1.126,112.861,77.364
1050,2008,Oklahoma,6,32,2.8,15.7,0.859,63.704,108.0,92.3,33.332,66.66667,1.04,103.673,77.981
1051,2008,Oral Roberts,13,64,-0.9,9.9,0.763,1.838,102.3,92.4,16.644,74.19355,1.046,105.196,77.204
1052,2008,Oregon,9,64,0.8,16.6,0.852,72.871,117.8,101.2,35.62,58.06452,1.13,112.417,76.175
1053,2008,Pittsburgh,4,32,5.3,20.4,0.902,65.161,116.1,95.7,33.073,73.52941,1.109,111.22,75.961
1054,2008,Portland St.,16,64,-3.4,3.5,0.596,1.355,105.3,101.8,13.96,70.0,1.088,108.842,75.471
1055,2008,Purdue,6,32,3.8,18.5,0.895,66.368,108.7,90.2,28.915,75.0,1.031,104.211,77.694
1056,2008,Saint Joseph's,11,64,-1.2,14.8,0.833,34.745,113.3,98.5,23.976,63.63636,1.112,112.039,78.503
1057,2008,Saint Mary's,10,64,1.2,15.5,0.856,18.126,108.2,92.7,17.599,80.0,1.097,109.867,77.097
1058,2008,San Diego,13,32,-3.9,3.9,0.614,3.734,98.6,94.7,20.325,60.60606,0.981,98.9013,75.81
1059,2008,Siena,13,32,-3.8,6.4,0.671,10.689,106.4,100.0,13.952,68.75,1.09,108.872,75.72
1060,2008,South Alabama,10,64,-0.3,12.3,0.795,21.566,110.5,98.2,13.287,80.0,1.123,113.078,75.45
1061,2008,Stanford,3,16,6.7,22.9,0.934,64.912,111.5,88.6,33.063,78.78788,1.086,108.798,78.338
1062,2008,Temple,12,64,-1.7,11.8,0.785,21.698,110.6,98.8,22.398,63.63636,1.088,108.934,77.301
1063,2008,Tennessee,2,16,9.2,24.1,0.935,57.614,116.3,92.2,31.749,87.5,1.129,113.093,76.574
1064,2008,Texas,2,8,8.4,25.8,0.942,81.767,120.0,94.2,34.791,81.81818,1.141,113.986,75.941
1065,2008,Texas A&M,9,32,3.1,21.3,0.918,61.214,112.5,91.2,31.167,69.69697,1.075,107.464,78.021
1066,2008,UCLA,1,4,10.8,29.5,0.967,78.469,116.4,86.9,32.362,90.90909,1.129,113.555,77.86
1067,2008,UMBC,15,64,-3.0,3.0,0.578,10.4,111.3,108.3,11.398,74.19355,1.129,113.879,75.216
1068,2008,UNLV,8,32,2.2,14.3,0.836,18.883,108.2,93.9,20.716,78.125,1.055,105.643,76.523
1069,2008,USC,6,64,3.6,18.8,0.9,65.854,108.2,89.4,36.782,65.625,1.035,103.965,77.758
1070,2008,UT Arlington,16,64,-7.0,-2.1,0.44,8.575,99.1,101.2,9.423,60.71429,1.006,100.733,75.415
1071,2008,Vanderbilt,4,64,3.8,14.4,0.83,63.746,111.6,97.2,23.876,78.78788,1.097,110.172,77.422
1072,2008,Villanova,12,16,0.3,12.7,0.809,61.386,107.7,95.0,29.494,62.5,1.053,105.009,77.261
1073,2008,Washington St.,4,16,4.9,22.5,0.926,24.685,114.2,91.7,31.951,75.0,1.114,111.872,77.764
1074,2008,West Virginia,7,16,2.6,20.9,0.913,46.742,113.1,92.2,29.445,69.69697,1.113,111.246,78.073
1075,2008,Western Kentucky,12,16,0.2,13.1,0.814,16.148,108.6,95.5,14.064,80.64516,1.106,110.914,76.545
1076,2008,Winthrop,13,64,-4.2,7.3,0.709,4.133,98.1,90.8,15.705,64.51613,1.014,101.646,76.006
1077,2008,Wisconsin,3,16,8.3,27.3,0.961,82.1,112.2,84.9,28.584,87.87879,1.079,108.495,77.432
1078,2008,Xavier,3,8,4.7,22.9,0.928,13.33,115.2,92.3,23.372,81.81818,1.15,115.214,76.611
